Score,Text,BeginOffset,EndOffset,question
0.9989246726036072,the politics system,153,172,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995821118354797,politics,200,208,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9979859590530396,the subsidized care,220,239,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7109912633895874,the politics healthy s g,275,299,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9987986087799072,the playing field,320,337,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995555877685547,some way,341,349,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9764936566352844,some right,364,374,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.986198902130127,our community patients,396,418,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990102052688599,a family physician,442,460,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9977874755859375,the family physician,474,494,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992182850837708,their care,521,531,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9972881078720093,the politics system,539,558,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8037663102149963,the outpatient specialist care,575,605,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998718500137329,their conditions,609,625,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9985849261283875,the challenges,653,667,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7776109576225281,perhaps maybe the mom and pop gps,672,705,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999815821647644,a style,733,740,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9991390109062195,the last 234 decades,755,775,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996461272239685,the skilled manpower,806,826,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9987848401069641,the administrative taskings,847,874,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997369647026062,my concerns,901,912,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.801639974117279,the healthier,944,957,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9615229964256287,the scheme,958,968,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.99982750415802,the patients,1011,1023,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998405575752258,the patients,1048,1060,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998311400413513,the requisite human resource,1072,1100,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996162056922913,the ability,1112,1123,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9993798136711121,all these changes,1136,1153,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8134567141532898,healthy concept,1191,1206,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9749164581298828,one family doctor,1210,1227,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.818440854549408,one family,1228,1238,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997344613075256,practice,1262,1270,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9898411631584167,one family clinic,1274,1291,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6988595128059387,not a doctor,1292,1304,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995152354240417,a fact,1326,1332,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999332427978516,the private market,1338,1356,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9959134459495544,a lot,1357,1362,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9994970560073853,clinics,1366,1373,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.984947919845581,a lot,1404,1409,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990295171737671,movement,1413,1421,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992349147796631,clinics,1429,1436,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9989568591117859,the doctors,1440,1451,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9989342093467712,the system,1490,1500,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.875880241394043,system,1508,1514,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9983165860176086,the ability,1533,1544,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9598036408424377,the case notes,1553,1567,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9855448603630066,transference,1621,1633,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996728897094727,care,1637,1641,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990684986114502,a clinic group,1649,1663,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.997553288936615,clinic groups,1672,1685,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9959949254989624,that continuity,1732,1747,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997360110282898,care,1751,1755,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998366832733154,the governments,1767,1782,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999054670333862,the standard,1822,1834,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9263526797294617,care t,1838,1844,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9994675517082214,a fact,1848,1854,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997506737709045,the clinical practice,1863,1884,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9931445121765137,the private setting gs,1888,1910,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996336698532104,things,1923,1929,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9991175532341003,the same condition,1942,1960,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.997259259223938,the same kind,1961,1974,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.998555600643158,parameters,1978,1988,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995682835578918,a different kind,2004,2020,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9932911992073059,operating or treatment style,2024,2052,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992178082466125,the governments,2057,2072,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9858057498931885,very detailed guidelines,2080,2104,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995619654655457,chronic disease,2134,2149,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996537566184998,each stage,2153,2163,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996892213821411,the standardization,2173,2192,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8528567552566528,care patient,2196,2208,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998363852500916,the same doctor,2248,2263,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996607899665833,the same patient,2268,2284,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.926771342754364,all the time doctors,2285,2305,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9167224764823914,kids and stuff,2359,2373,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.5562859177589417,hes,2393,2396,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9922249913215637,my patient,2419,2429,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9968408942222595,his family physician,2492,2512,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9942183494567871,a long long runway,2566,2584,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9979868531227112,five years,2606,2616,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.5381381511688232,dont,2653,2657,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999740719795227,my own opinion,2705,2719,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9811471700668335,culture,2776,2783,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9899559020996094,a pretty decent gu,2787,2805,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7203884720802307,something m,2825,2836,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6385139226913452,probably the truth,2864,2882,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9302661418914795,that diagnosis,2931,2945,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9957813024520874,that point,2949,2959,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6044273972511292,hes,2965,2968,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.5939526557922363,exactly what,2995,3007,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995368719100952,this point,3032,3042,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7611767649650574,hey look,3054,3062,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6843356490135193,youve,3076,3081,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7958049774169922,major problems youve,3086,3106,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9610629081726074,anything thats,3111,3125,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6382369995117188,youve,3142,3147,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.998633861541748,a question,3175,3185,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.963859498500824,its routine stuff,3214,3231,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9993699789047241,a vaccination,3241,3254,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998999238014221,a prescription,3313,3327,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.87645024061203,something check,3356,3371,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.914113461971283,a minor thing,3381,3394,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9537586569786072,its minor,3408,3417,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9512088298797607,ve,3426,3428,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9973065853118896,my clinic group,3506,3521,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9532543420791626,a local,3546,3553,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.919804573059082,a standing doctor,3557,3574,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8513014912605286,all my other doctors,3575,3595,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9986456036567688,my group,3612,3620,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990839958190918,my group,3679,3687,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9418749809265137,the community yeah,3749,3767,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.6931504011154175,both waysyour,3779,3792,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.566283106803894,podcastst,3793,3802,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999549150466919,a potential problem,3811,3830,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999718427658081,the plans,3834,3843,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9988693594932556,the polyclinic list,3921,3940,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9980924129486084,the standard drug list,3957,3979,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9979740381240845,all the drugs,3994,4007,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9839091300964355,the drug list,4015,4028,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995673894882202,a little bit,4065,4077,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9958059787750244,confusion,4081,4090,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992902278900146,certain drugs,4094,4107,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996767640113831,the parameters,4121,4135,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999406099319458,a standard drug list,4139,4159,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8657945394515991,number one number two,4174,4195,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9980162978172302,many doctors,4219,4231,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999771773815155,a profit margin,4249,4264,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999165534973145,the drugs,4276,4285,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997532963752747,part,4304,4308,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9956471920013428,the running costs,4312,4329,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998068809509277,the clinic,4341,4351,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999081492424011,a genuine issue,4370,4385,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7495458126068115,cost,4437,4441,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999358594417572,some way,4472,4480,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996910095214844,the form,4513,4521,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.91510409116745,either increasing consultation fees,4525,4560,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8467135429382324,the ministry,4578,4590,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995037913322449,the forms,4617,4626,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9595836997032166,subsidies etcetera,4630,4648,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995851516723633,the current business model,4727,4753,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998208284378052,my colleagues,4759,4772,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9876870512962341,g  land,4776,4783,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9260123372077942,sort,4816,4820,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9964697360992432,piece rate,4824,4834,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999368190765381,individual cases,4844,4860,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9994114637374878,the charges,4865,4876,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7660492658615112,that episode f,4896,4910,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9959239959716797,another perspective,4930,4949,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9046995639801025,gig work,4975,4983,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8773407936096191,a singular sort,5010,5025,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9980499744415283,episode,5029,5036,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9963379502296448,different ways,5064,5078,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996219873428345,outcomes,5114,5122,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990627765655518,a year,5128,5134,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9997362494468689,the individual,5138,5152,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999226450920105,the required sort,5203,5220,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9972118735313416,management steps,5224,5240,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9972424507141113,different models,5272,5288,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9931100606918335,my two colleagues,5318,5335,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996208548545837,a fair remuneration,5390,5409,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9996610283851624,the effort,5414,5424,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9947360157966614,time,5428,5432,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9975844621658325,a little bit,5455,5467,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9976757168769836,your interesting question,5474,5499,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8338495492935181,no one else ve,5565,5579,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.998950183391571,the longer term,5614,5629,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.955261766910553,community care,5649,5663,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992468357086182,services,5690,5698,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9984486699104309,the g,5706,5711,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9992589354515076,care,5739,5743,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999114871025085,the increasing number,5748,5769,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998883008956909,cases,5773,5778,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8988298773765564,t starts,5829,5837,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9989529252052307,the trusted family physician,5843,5871,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9975444674491882,the family physician,5876,5896,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998564124107361,the team,5909,5917,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9750970005989075,the poly clinics,5941,5957,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.999298632144928,the hospitals,5970,5983,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999130964279175,time,5996,6000,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999681115150452,the first step,6030,6044,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9998529553413391,a trusted face,6062,6076,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999332427978516,the establishment,6116,6133,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9990317821502686,a relationship,6137,6151,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.7981241941452026,either a particular clinic,6157,6183,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.997529923915863,a particular doctor,6187,6206,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.664122462272644,key,6220,6223,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8672859072685242,the movement,6224,6236,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9952974915504456,piece rate,6242,6252,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999048113822937,a different way,6256,6271,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.8651749491691589,monetizing care,6275,6290,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9995514154434204,the way,6331,6338,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9951969981193542,our g  colleagues,6354,6371,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9999553561210632,the effort,6402,6412,Will this also add on to increasing burdens for GPs? What would Healthier SG mean for GPs?How dispence of medications will affect your operations?
0.9991965293884277,a little bit,29,41,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9969202280044556,my two colleagues,52,69,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9307796359062195,just that point,95,110,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.6534510850906372,weve,116,120,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9881771206855774,health care,141,152,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9995322823524475,a lot,175,180,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9991440773010254,rescue care,184,195,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.931023120880127,a whole,219,226,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9997965693473816,the ability,324,335,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9997997283935547,the things,342,352,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9997155070304871,the things,372,382,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9998601675033569,the food,417,425,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9998424649238586,a holiday,448,457,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.983384370803833,time,464,468,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9999622106552124,people,474,480,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9987717866897583,the perspective,517,532,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
0.9999116659164429,the table,551,560,when you look at our health care system what was wrong with it? I mean why are we doing this now? Why are we shifting in this direction?  
